	TOTAL		6959	8.88								2629	3.36		30296	38.67								3205	4.09								35264	45.01		78353	  20
EIGHTH			931	35.51									Excluded		986	37.60								373	14.23								332	12.66		2622	  7
	TOTAL		7890	10.07											31282	39.93								3578	4.57								35596	45.43		78346	  27
NINTH			509	14.29											273	7.66									Excluded								2781	78.05		3563	  15
	TOTAL		8399	10.72											31555	40.28																	38377	48.99		78331	  42
TENTH				Excluded											5928	71.59																	2352	28.41		8280	  119
	TOTAL														37483	47.92																	40729	52.08		78212	  161
																																		Elected			
																																					
Hindmarsh																																					
				YIOSSIS			STRETTON			DEAN			RAU			LOBBAN			GALLUS			BOYD			LAMB			SJOBERG									
				Athena			Martin George			Ron K			John			Mark			Chris			Cliff			Bob			Melanie									
				(NLP)			(GRY)			(IND)			(ALP)			(DEM)			(LP)			(IND)			(GSA)												
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.						
FIRST			1602	2.00		577	0.72		477	0.60		32814	41.05		3855	4.82		38117	47.68		579	0.72		1496	1.87		418	0.52		79935	- 						
SECOND			27	6.49		3	0.72		1	0.24		47	11.30		188	45.19		11	2.64		18	4.33		121	29.09			Excluded		416	  2						
	TOTAL		1629	2.04		580	0.73		478	0.60		32861	41.11		4043	5.06		38128	47.70		597	0.75		1617	2.02					79933	  2						
THIRD			39	8.19		61	12.82			Excluded		114	23.95		64	13.45		71	14.92		105	22.06		22	4.62					476	  2						
	TOTAL		1668	2.09		641	0.80					32975	41.25		4107	5.14		38199	47.79		702	0.88		1639	2.05					79931	  4						
FOURTH			149	23.46			Excluded					115	18.11		85	13.39		93	14.65		142	22.36		51	8.03					635	  6						
	TOTAL		1817	2.27								33090	41.40		4192	5.24		38292	47.91		844	1.06		1690	2.11					79925	  10						
FIFTH			152	18.18								107	12.80		125	14.95		262	31.34			Excluded		190	22.73					836	  8						
	TOTAL		1969	2.46								33197	41.54		4317	5.40		38554	48.24					1880	2.35					79917	  18						
SIXTH			456	24.35								422	22.53		610	32.57		385	20.56						Excluded					1873	  7						
	TOTAL		2425	3.03								33619	42.07		4927	6.17		38939	48.73											79910	  25						
SEVENTH				Excluded								1273	52.93		831	34.55		301	12.52											2405	  20						
	TOTAL											34892	43.68		5758	7.21		39240	49.12											79890	  45						
EIGHTH												3735	65.07			Excluded		2005	34.93											5740	  18						
	TOTAL											38627	48.36					41245	51.64											79872	  63						
																			Elected																		
																																					
Kingston																																					
				WATSON			BURTMANIS			GORDON			GRAHAM			BROWN			JAMIESON			GESSERIT			BILNEY												
				John			Egils			Martin			Robert			Robert			Alexa			Anji			Gordon												
				(CTA)			(IND)			(LP)						(NLP)			(IND)			(DEM)			(ALP)												
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.									
FIRST			1917	2.51		427	0.56		32074	42.04		194	0.25		976	1.28		908	1.19		5886	7.72		33908	44.45		76290	- 									
SECOND			34	17.62		25	12.95		42	21.76			Excluded		41	21.24		21	10.88		18	9.33		12	6.22		193	  1									
	TOTAL		1951	2.56		452	0.59		32115	42.10					1017	1.33		929	1.22		5903	7.74		33918	44.46		76285	  1									
THIRD			89	19.78			Excluded		83	18.44					38	8.44		149	33.11		43	9.56		48	10.67		450	  2									
	TOTAL		2040	2.67					32198	42.21					1055	1.38		1078	1.41		5946	7.79		33966	44.53		76283	  3									
FOURTH			84	8.00					150	14.29						Excluded		262	24.95		363	34.57		191	18.19		1050	  5									
	TOTAL		2124	2.78					32348	42.41								1340	1.76		6309	8.27		34157	44.78		76278	  8									
FIFTH			295	22.30					214	16.18									Excluded		601	45.43		213	16.10		1323	  17									
	TOTAL		2419	3.17					32562	42.70											6910	9.06		34370	45.07		76261	  25									
SIXTH				Excluded					1603	67.18											483	20.24		300	12.57		2386	  33									
	TOTAL								34165	44.82											7393	9.70		34670	45.48		76228	  58									
SEVENTH									2835	38.43												Excluded		4542	61.57		7377	  16									
	TOTAL								37000	48.55														39212	51.45		76212	  74									
																									Elected												
																																					
Makin																																					
				DUNCAN			DOBSON			BATTEN			DURAND			TAYLOR			IRVING			SMITH			BROWN												
				Peter			Eva			Stan			Dorothy			Alf			Alan			Angela			Susan												
				(ALP)			(IND)			(IND)			(CTA)			(IND)			(LP)			(DEM)			(NLP)												
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.									
FIRST			36748	46.79		986	1.26		294	0.37		986	1.26		745	0.95		32353	41.19		5585	7.11		844	1.07		78541	- 									
SECOND			32	11.39		86	30.60			Excluded		65	23.13		59	21.00		22	7.83		8	2.85		9	3.20		281	  13									
	TOTAL		36780	46.84		1072	1.37					1051	1.34		804	1.02		32375	41.23		5593	7.12		853	1.09		78528	  13									
THIRD			100	12.45		137	17.06					341	42.47			Excluded		124	15.44		68	8.47		33	4.11		803	  1									
	TOTAL		36880	46.96		1209	1.54					1392	1.77					32499	41.39		5661	7.21		886	1.13		78527	  14									
FOURTH			169	19.12		116	13.12					39	4.41					134	15.16		426	48.19			Excluded		884	  2									
	TOTAL		37049	47.18		1325	1.69					1431	1.82					32633	41.56		6087	7.75					78525	  16									
FIFTH			607	46.12			Excluded					171	12.99					163	12.39		375	28.50					1316	  9									
	TOTAL		37656	47.96								1602	2.04					32796	41.77		6462	8.23					78516	  25									
SIXTH			571	35.69									Excluded					648	40.50		381	23.81					1600	  2									
	TOTAL		38227	48.69														33444	42.60		6843	8.72					78514	  27									
SEVENTH			3928	57.57														2895	42.43			Excluded					6823	  20									
	TOTAL		42155	53.70														36339	46.30								78494	  47									
				Elected																																	
																																					
Mayo																																					
				LOMSARGIS			CAMILLERI			SCOTT			CHIPPERFIELD			BAYET			PEDRICK			DOWNER															
				Elena			Micheal Anthony			Patrick			Pamela			Philippe			Merilyn			Alexander															
				(IND)			(IND)			(ALP)			(NLP)			(CTA)			(DEM)			(LP)															
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.												
FIRST			1322	1.67		523	0.66		21601	27.33		1209	1.53		988	1.25		10731	13.58		42657	53.98		79031	- 												
SECOND			308	59.46			Excluded		74	14.29		47	9.07		18	3.47		28	5.41		43	8.30		518	  5												
	TOTAL		1630	2.06					21675	27.43		1256	1.59		1006	1.27		10759	13.61		42700	54.03		79026	  5												
THIRD			289	28.90					112	11.20		55	5.50			Excluded		189	18.90		355	35.50		1000	  6												
	TOTAL		1919	2.43					21787	27.57		1311	1.66					10948	13.85		43055	54.49		79020	  11												
FOURTH			257	19.66					282	21.58			Excluded					569	43.53		199	15.23		1307	  4												
	TOTAL		2176	2.75					22069	27.93								11517	14.58		43254	54.74		79016	  15												
FIFTH				Excluded					1058	49.69								629	29.54		442	20.76		2129	  47												
	TOTAL								23127	29.29								12146	15.38		43696	55.33		78969	  62												
SIXTH									7970	65.86									Excluded		4131	34.14		12101	  45												
	TOTAL								31097	39.40											47827	60.60		78924	  107												
																						Elected															
																																					
Port Adelaide																																					
				SHEARING			SAWFORD			HOBBS			MCCARTHY			GILBEY-RILEY			KNOTT			JOY															
				Colin			Rod			Andrew			Alan			Emily			Don			Bert															
				(IND)			(ALP)			(NLP)			(LP)			(GRY)			(DEM)			(IND)															
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.												
FIRST			2473	3.21		41248	53.47		830	1.08		25457	33.00		1182	1.53		5235	6.79		719	0.93		77144	- 												
SECOND			292	40.78		73	10.20		16	2.23		46	6.42		72	10.06		217	30.31			Excluded		716	  3												
	TOTAL		2765	3.58		41321	53.57		846	1.10		25503	33.06		1254	1.63		5452	7.07					77141	  3												
THIRD			152	18.07		237	28.18			Excluded		135	16.05		96	11.41		221	26.28					841	  5												
	TOTAL		2917	3.78		41558	53.88					25638	33.24		1350	1.75		5673	7.35					77136	  8												
FOURTH			467	34.70		228	16.94					255	18.95			Excluded		396	29.42					1346	  4												
	TOTAL		3384	4.39		41786	54.17					25893	33.57					6069	7.87					77132	  12												
FIFTH				Excluded		1632	49.07					447	13.44					1247	37.49					3326	  58												
	TOTAL					43418	56.33					26340	34.17					7316	9.49					77074	  70												
SIXTH						4393	60.19					2906	39.81						Excluded					7299	  17												
	TOTAL					47811	62.05					29246	37.95											77057	  87												
							Elected																														
																																					
Sturt																																					
				PRATT			FREER			LORENZON			DE CHELLIS			PYNE			CURNOW			WILLIAMS															
				Michael			Geoff			Vladimir			Marco			Chris			Tom			Elizabeth															
							(IND)			(NLP)			(ALP)			(LP)			(CTA)			(DEM)															
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.												
FIRST			10756	14.56		689	0.93		1167	1.58		25293	34.23		29121	39.41		783	1.06		6085	8.23		73894	- 												
SECOND			197	28.80			Excluded		112	16.37		100	14.62		88	12.87		30	4.39		157	22.95		684	  5												
	TOTAL		10953	14.82					1279	1.73		25393	34.37		29209	39.53		813	1.10		6242	8.45		73889	  5												
THIRD			262	32.43					50	6.19		124	15.35		190	23.51			Excluded		182	22.52		808	  5												
	TOTAL		11215	15.18					1329	1.80		25517	34.54		29399	39.79					6424	8.69		73884	  10												
FOURTH			281	21.32						Excluded		299	22.69		155	11.76					583	44.23		1318	  11												
	TOTAL		11496	15.56								25816	34.95		29554	40.01					7007	9.49		73873	  21												
FIFTH			1710	24.47								3578	51.19		1701	24.34						Excluded		6989	  18												
	TOTAL		13206	17.88								29394	39.80		31255	42.32								73855	  39												
SIXTH				Excluded								3296	25.04		9868	74.96								13164	  42												
	TOTAL											32690	44.29		41123	55.71								73813	  81												
																Elected																					
																																					
Wakefield																																					
				MILNE			ALLEN			HERGSTROM			FAULKNER			ANDREW			STEVENS																		
				Roy J			Don			Ingrid			Shirley			Neil			Mike																		
				(DEM)			(IND)			(NLP)			(IND)			(LP)			(ALP)																		
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.															
FIRST			6937	8.90		3191	4.09		902	1.16		2066	2.65		44502	57.08		20361	26.12		77959	- 															
SECOND			273	30.27		195	21.62			Excluded		177	19.62		116	12.86		141	15.63		902	  2															
	TOTAL		7211	9.25		3384	4.34					2243	2.88		44619	57.23		20501	26.30		77958	  2															
THIRD			303	13.74		1148	52.06						Excluded		518	23.49		236	10.70		2205	  38															
	TOTAL		7514	9.64		4532	5.82								45137	57.93		20737	26.61		77920	  40															
FOURTH			2758	61.45			Excluded								1194	26.60		536	11.94		4488	  44															
	TOTAL		10272	13.19											46331	59.49		21273	27.32		77876	  84															
FIFTH				Excluded											5781	56.69		4416	43.31		10197	  75															
	TOTAL														52112	66.98		25689	33.02		77801	  159															
																Elected																					
																																					
																																					
Tasmania																																					
																																					
																																					
Bass																																					
				HUNNERUP			SMITH			SMITH			AUSTEN																								
				David			Silvia			Warwick			Brian																								
				(TG)			(ALP)			(LP)			(DEM)																								
Count			Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																					
FIRST			3909	6.34		27015	43.80		29188	47.32		1572	2.55		61684	- 																					
SECOND			583	37.23		486	31.03		497	31.74			Excluded		1566	  6																					
	TOTAL		4490	7.28		27500	44.59		29684	48.13					61674	  6																					
THIRD				Excluded		3350	74.84		1126	25.16					4476	  14																					
	TOTAL					30850	50.03		30810	49.97					61660	  20																					
							Elected																														
																																					
Braddon																																					
				REILLY			MILES			LOHREY			GARD			COOMBES																					
				Jim			Chris			Royce E			Mike			John																					
				(DEM)			(LP)			(IND)			(ALP)			(TG)																					
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																		
FIRST			1676	2.77		29863	49.38		1151	1.90		25365	41.94		2426	4.01		60481	- 																		
SECOND			286	24.87		391	34.00			Excluded		335	29.13		138	12.00		1150	  1																		
	TOTAL		1962	3.24		30254	50.02					25700	42.49		2564	4.24		60480	  1																		
THIRD				Excluded		879	45.03					565	28.94		508	26.02		1952	  10																		
	TOTAL					31133	51.49					26265	43.43		3072	5.08		60470	  11																		
FOURTH						819	26.74					2244	73.26			Excluded		3063	  9																		
	TOTAL					31952	52.85					28509	47.15					60461	  20																		
							Elected																														
																																					
Denison																																					
				VANCE			DOWDING			KERR			ANDERSON			RYAN			BROWN																		
				Euan P. L.			Teresa			Duncan			Kevin Charles			Phil			Bob																		
				(CTA)						(ALP)			(DEM)			(LP)			(TG)																		
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.															
FIRST			871	1.36		393	0.61		32793	51.27		759	1.19		20056	31.35		9093	14.22		63965	- 															
SECOND			92	23.65			Excluded		93	23.91		76	19.54		43	11.05		85	21.85		389	  4															
	TOTAL		963	1.51					32886	51.42		835	1.31		20099	31.42		9178	14.35		63961	  4															
THIRD			84	10.08					279	33.49			Excluded		212	25.45		258	30.97		833	  2															
	TOTAL		1047	1.64					33165	51.85					20311	31.76		9436	14.75		63959	  6															
FOURTH				Excluded					572	55.43					347	33.62		113	10.95		1032	  15															
	TOTAL								33737	52.76					20658	32.31		9549	14.93		63944	  21															
FIFTH									7458	78.23					2075	21.77			Excluded		9533	  16															
	TOTAL								41195	64.44					22733	35.56					63928	  37															
										Elected																											
																																					
Franklin																																					
				JAMES			CROSSLEY			GILBERT			QUICK																								
